,knn,logistic,svm,truth,truth_map
899,1.0,0.9711815082123101,0.9694764723531296,1,Spam
900,0.3333333333333333,0.8487838531491371,0.8859536894739911,1,Spam
901,0.3333333333333333,0.5227404500334736,0.5764988815666326,1,Spam
902,1.0,0.9858769635804373,0.9826981681661173,1,Spam
903,1.0,0.9712384474576876,0.9917886912790527,1,Spam
904,1.0,0.6039890385869904,0.7249224425700723,0,Safe
905,0.6666666666666666,0.8115494001242082,0.899917537432953,1,Spam
906,0.0,0.030643840603256867,0.030801056761343062,0,Safe
907,0.6666666666666666,0.8481874008109319,0.8756661952284834,1,Spam
908,0.0,0.0008306610966497798,0.00036855656479259466,0,Safe
909,0.3333333333333333,0.0346634746701807,0.023651532405101438,0,Safe
910,0.0,0.01562966991343925,0.010656341777436856,0,Safe
911,0.0,0.23358748606369534,0.16549627941543066,1,Spam
912,0.0,0.07159304287798489,0.06242643096221217,0,Safe
913,0.0,0.23712452907054005,0.13132950012631864,0,Safe
914,0.0,0.049465758323128876,0.02826775915009584,0,Safe
915,1.0,0.9839622910065285,0.991948249760404,1,Spam
916,0.3333333333333333,0.005917384484108195,0.003979816644051788,0,Safe
917,0.6666666666666666,0.7183297540379192,0.8282869841979198,0,Safe
918,1.0,0.9558921065298266,0.9513377218781869,1,Spam
919,1.0,0.8737012739602386,0.9331422618004339,1,Spam
920,1.0,0.9737033223781857,0.9839178651258542,1,Spam
921,0.0,0.003265609006912796,0.0037216725243628323,0,Safe
922,0.3333333333333333,0.24336760169875993,0.2037318731426524,0,Safe
923,1.0,0.9776130087710351,0.9853557634833305,1,Spam
924,0.3333333333333333,0.03021841840770972,0.015495587982399837,0,Safe
925,0.3333333333333333,0.6509447422147948,0.7514255405171723,0,Safe
926,0.0,0.06845708398709792,0.1385578227044314,0,Safe
927,0.6666666666666666,0.9845210652858529,0.9947726018317237,1,Spam
928,1.0,0.9037820191481181,0.9386639886811217,1,Spam
929,1.0,0.9874707358100899,0.9913073455379044,1,Spam
930,0.0,0.06845867323554337,0.05749837005800623,0,Safe
931,0.6666666666666666,0.9143773252627994,0.9735118251773656,1,Spam
932,0.3333333333333333,0.09954426922939098,0.06886305189698658,0,Safe
933,0.0,0.025030663794916204,0.01545538306270694,0,Safe
934,1.0,0.7921572959562586,0.811928853536624,1,Spam
935,0.6666666666666666,0.4098918603437868,0.4523516927411429,0,Safe
936,0.6666666666666666,0.5565764135576997,0.5906023118921937,0,Safe
937,1.0,0.8716926431729455,0.8891554223737946,1,Spam
938,0.0,0.23390687085711637,0.12816911611103074,0,Safe
939,0.0,0.0001789733298684403,6.63616878320189e-05,0,Safe
940,0.6666666666666666,0.7414190259535203,0.8147589224156377,1,Spam
941,0.6666666666666666,0.9885781869187,0.9951083037991455,1,Spam
942,1.0,0.9825336457006291,0.9869873388589987,1,Spam
943,0.0,0.0009140264657127911,5.7121067157988484e-05,0,Safe
944,0.3333333333333333,0.01611393054468669,0.011013092831028441,0,Safe
945,0.0,0.00909625797692898,0.0036034596186905765,0,Safe
946,0.0,0.10684168442835072,0.07376943862499902,0,Safe
947,1.0,0.7801006664093983,0.8351950172517009,1,Spam
948,0.0,0.001354927872972645,0.000977645226160137,0,Safe
949,0.0,0.02862947062715436,0.013591323123112134,0,Safe
950,0.0,0.008033985695579102,0.004639019822612098,0,Safe
951,0.0,0.004545288071288094,0.004276504792025334,0,Safe
952,1.0,0.9294587456454928,0.9360203514137213,1,Spam
953,0.0,0.0009122337763276368,6.0050168012662034e-05,0,Safe
954,0.0,0.006439868204882839,0.003656777559229085,0,Safe
955,1.0,0.8808046534826389,0.9150318891935881,1,Spam
956,1.0,0.8540092506369723,0.8628289151465688,1,Spam
957,1.0,0.8291768743289745,0.8989895949578951,1,Spam
958,0.0,0.021606198859055455,0.010816708222563065,0,Safe
959,0.0,0.07391511076822237,0.06450842688201087,0,Safe
960,0.0,0.00016323657392799655,4.574103077420589e-05,0,Safe
961,0.0,0.12346189345011585,0.12417960026233642,0,Safe
962,0.0,0.0812903613086809,0.06842261526515088,0,Safe
963,0.0,0.06845708398709792,0.1385578227044314,0,Safe
964,0.6666666666666666,0.7646101580974551,0.8545619273319909,1,Spam
965,1.0,0.8176972135761343,0.8856446357351232,1,Spam
966,1.0,0.9675889022831986,0.9853332959021875,1,Spam
967,0.0,0.007475308019415593,0.0021496839889644493,0,Safe
968,0.3333333333333333,0.33593774354666744,0.3207289180671524,1,Spam
969,1.0,0.9758509516603683,0.975241228111085,1,Spam
970,0.0,0.0012390769327980406,0.000681545830161375,0,Safe
971,0.3333333333333333,0.010740554826328496,0.0030732052177919176,0,Safe
972,0.0,0.07159304287798489,0.06242643096221217,0,Safe
973,0.0,0.02097848091893618,0.030025487285585586,0,Safe
974,0.0,0.080451963292555,0.12728408704523017,1,Spam
975,1.0,0.9865974027473187,0.9886256192267837,1,Spam
976,0.0,0.0028192399046163426,0.0007112373114119278,0,Safe
977,0.3333333333333333,0.9663950134918093,0.9792991093447542,0,Safe
978,0.3333333333333333,0.23021317089914856,0.23908644761019948,1,Spam
979,0.0,0.07898265863392444,0.07001162773642422,0,Safe
980,1.0,0.7771896550031792,0.7265274313822353,1,Spam
981,0.0,0.11040532415743855,0.07235189048724303,0,Safe
982,0.0,0.0009549723554697516,0.0002776094794048989,0,Safe
983,1.0,0.865163438460952,0.909769214748735,1,Spam
984,0.0,0.0023324069196472693,0.0008999848428908494,0,Safe
985,0.3333333333333333,0.9160657305178502,0.9474793817896204,1,Spam
986,1.0,0.9915525791136501,0.9955807481163715,1,Spam
987,0.0,0.0009103507099275153,5.689032159394833e-05,0,Safe
988,0.6666666666666666,0.3841498168848951,0.328973828888596,1,Spam
989,0.3333333333333333,0.3192376846940012,0.366401917476512,1,Spam
990,1.0,0.6428569719958921,0.5437434591637837,1,Spam
991,0.0,0.011935179280276719,0.0042394311826559564,0,Safe
992,1.0,0.9806166165689272,0.9921863198540259,1,Spam
993,0.0,0.401342869929878,0.4100313671949997,1,Spam
994,0.0,0.12892314017863854,0.09590732447057125,0,Safe
995,1.0,0.9672816287058656,0.9817548408927093,1,Spam
996,1.0,0.9951702190357089,0.9999889204838306,1,Spam
997,0.0,0.0013142572925840638,0.001453511429564935,0,Safe
998,0.0,0.030220808609896396,0.020327363498665676,0,Safe
999,0.0,0.006255798734096662,0.0026741591287962867,0,Safe
1000,0.0,0.0010064054802457264,7.060887096619421e-05,0,Safe
1001,0.0,0.00853391880948981,0.005875837257606603,0,Safe
1002,1.0,0.9113381856399616,0.9011193522116802,1,Spam
1003,0.6666666666666666,0.8894140030931712,0.8699612063757951,1,Spam
1004,0.0,0.10010982583045537,0.1161809880716306,0,Safe
1005,1.0,0.990301582079726,0.9943435032124145,1,Spam
1006,1.0,0.9645020705687383,0.9850434366166397,1,Spam
1007,0.0,0.0036302254461859163,0.001290917005667272,0,Safe
1008,1.0,0.9069477048945424,0.901255606100933,1,Spam
1009,0.0,0.003973890723077187,0.005122243674111023,0,Safe
1010,1.0,0.9560298064237306,0.984123420300106,1,Spam
1011,0.0,0.00026765215348926633,0.00011074608545462273,0,Safe
1012,0.0,0.009081219108449258,0.011129851546546898,0,Safe
1013,0.0,0.002550986576128057,0.0010398639151830895,0,Safe
1014,0.6666666666666666,0.8646487545016684,0.9473084142172271,1,Spam
1015,0.0,0.028805322352938208,0.008780658942947897,0,Safe
1016,1.0,0.9959618621390459,0.9974497370673505,1,Spam
1017,1.0,0.9768200448751007,0.9847292070460115,1,Spam
1018,0.6666666666666666,0.1304392434734206,0.12030927015862736,0,Safe
1019,0.0,0.037309176731909095,0.05659546541373765,0,Safe
1020,0.0,0.007999531049818947,0.003574014240793877,0,Safe
1021,1.0,0.7656834250387741,0.7877745784382352,1,Spam
1022,0.0,0.005541307377776323,0.001262102934967728,0,Safe
1023,0.0,0.0001669213084005048,3.475747046056535e-05,0,Safe
1024,0.0,0.07239861836642901,0.06315120254145036,0,Safe
1025,1.0,0.9889847718324712,0.9918640998587865,1,Spam
1026,0.3333333333333333,0.971024907957522,0.9718956668513785,1,Spam
1027,0.3333333333333333,0.22757866643794503,0.22215388533090788,0,Safe
1028,1.0,0.9426436080517455,0.9550855871461681,1,Spam
1029,1.0,0.9671858398764851,0.9798668608111476,1,Spam
1030,1.0,0.9741798681251613,0.9841963987610562,1,Spam
1031,0.0,0.009755795136185198,0.0023352942565869495,0,Safe
1032,0.0,0.00038788489684989867,0.00018102213341757641,0,Safe
1033,1.0,0.9835184834839552,0.9897844107400291,0,Safe
1034,0.0,0.008430932852454075,0.005235268198303619,0,Safe
1035,1.0,0.8712597531154063,0.9199100204048859,1,Spam
1036,1.0,0.7500273523810115,0.7694029328330556,0,Safe
1037,0.0,5.16539173645385e-05,1.5233714138482436e-05,0,Safe
1038,0.0,0.07166904257740284,0.06246871198238429,0,Safe
1039,0.0,0.011360901445935427,0.008274488889249414,0,Safe
1040,1.0,0.8624763055468926,0.8902301577371702,1,Spam
1041,0.0,0.0009122337763276368,6.0050168012662034e-05,0,Safe
1042,0.0,0.000853305362132554,0.00048673978884915026,0,Safe
1043,1.0,0.989379908044685,0.9949778505152457,1,Spam
1044,1.0,0.9220011026106004,0.968308350092176,1,Spam
1045,0.3333333333333333,0.025479374863513135,0.01396719476905701,0,Safe
1046,0.0,0.01150370184513664,0.0034620559757807955,0,Safe
1047,0.3333333333333333,0.2652387711971111,0.20482029899739934,0,Safe
1048,0.0,0.004809684071712027,0.002624833891730984,0,Safe
1049,0.6666666666666666,0.008489148415522818,0.002819976881838891,0,Safe
1050,0.6666666666666666,0.9194625506975259,0.9641439568920187,1,Spam
1051,0.0,0.21224278594432175,0.16691581076426545,0,Safe
1052,0.0,0.014667343878920413,0.00847626562783266,0,Safe
1053,0.0,0.004310083294910577,0.005600748396003285,0,Safe
1054,0.0,0.00485343016950954,0.005361599473039202,0,Safe
1055,0.0,0.005559459417927502,0.0012615177160688515,0,Safe
1056,0.0,0.0032264607817562917,0.001021022452703957,0,Safe
1057,0.0,0.008020916830129383,0.0026929408687174404,0,Safe
1058,0.0,0.010372779866478143,0.003457462515563602,0,Safe
1059,1.0,0.9485910752138257,0.9579022140196778,1,Spam
1060,1.0,0.7889632348078769,0.86278706784823,1,Spam
1061,0.0,0.6297418638891737,0.7186362699574441,1,Spam
1062,0.6666666666666666,0.23583830639493242,0.171533462860268,1,Spam
1063,0.0,0.3936751589228797,0.35310721965874875,1,Spam
1064,1.0,0.959709743332547,0.9848030693745785,1,Spam
1065,0.0,0.06845708398709792,0.1385578227044314,0,Safe
1066,0.3333333333333333,0.44567084135148466,0.41453378687905723,0,Safe
1067,0.0,0.0769447022101824,0.05327821356044417,0,Safe
1068,0.0,0.028565916832883897,0.019456292173576008,0,Safe
1069,0.0,0.08431745436213064,0.059703128406979056,0,Safe
1070,0.0,0.00035387774071717857,0.00017605700451157354,0,Safe
1071,1.0,0.9949346604308533,0.9971858921648836,1,Spam
1072,0.0,0.0014133430586537065,0.0009983368020733809,0,Safe
1073,0.0,9.380978105471732e-05,3.322073051564857e-05,0,Safe
1074,0.0,0.010034775632234965,0.006695810489354903,0,Safe
1075,0.6666666666666666,0.32314388246938297,0.22501317525948933,0,Safe
1076,0.6666666666666666,0.00972407056444519,0.004197368376218147,0,Safe
1077,1.0,0.987593360736971,0.9958603809905754,1,Spam
1078,0.0,0.01685347622309405,0.006751343008877364,0,Safe
1079,1.0,0.9748069275845542,0.9834658492977145,1,Spam
1080,0.6666666666666666,0.8446389974739288,0.8983676026116557,1,Spam
1081,0.0,0.011887912604697726,0.010393830177681624,0,Safe
1082,0.0,0.27268056542824964,0.15443699033233438,0,Safe
1083,0.0,0.0020959356768190432,0.0011181278037195397,0,Safe
1084,1.0,0.9799704649695715,0.9715790337270493,1,Spam
1085,0.0,0.0032558032257813253,0.0037161861254801517,0,Safe
1086,0.0,0.07681361067205883,0.058328598974946265,0,Safe
1087,1.0,0.980590568900992,0.988300641095244,1,Spam
1088,1.0,0.9872966988858562,0.9916715984276423,1,Spam
1089,0.3333333333333333,0.012868450353335583,0.00712686350331231,0,Safe
1090,0.0,0.00010784917018455115,2.769675609961531e-05,0,Safe
1091,1.0,0.8519938642137109,0.9080989243731611,1,Spam
1092,0.3333333333333333,0.09896124725595472,0.0641576832319008,0,Safe
1093,0.0,0.14759297651932013,0.09442676731601005,0,Safe
1094,0.0,0.00021464209943390785,9.882896248268658e-05,0,Safe
1095,0.0,0.11194314793255314,0.08007183759086081,0,Safe
1096,1.0,0.6765986872248367,0.8051962512355458,1,Spam
1097,1.0,0.9924976757452397,0.9972252092909155,1,Spam
1098,0.0,0.03626905057454864,0.013954121933018258,1,Spam
1099,1.0,0.9341647892285694,0.9507061787057356,1,Spam
1100,1.0,0.9601778230856851,0.9659088705101649,1,Spam
1101,0.0,0.007855755879346508,0.0031412394460830365,0,Safe
1102,1.0,0.97658929469064,0.9823017993632763,1,Spam
1103,0.0,0.0003514178412499148,0.00011119372098762976,0,Safe
1104,0.3333333333333333,0.34323449203544504,0.3664115379815816,0,Safe
1105,0.3333333333333333,0.045142978572104225,0.0519785916239337,0,Safe
1106,0.0,0.5040206399042769,0.4752362038118514,0,Safe
1107,1.0,0.9914107598318593,0.996443296090369,1,Spam
1108,0.3333333333333333,0.41403877035198855,0.3852419763504163,0,Safe
1109,0.0,0.017261942860653315,0.01653704607837046,0,Safe
1110,0.6666666666666666,0.8599581907393128,0.886502445270002,0,Safe
1111,1.0,0.9947296360107238,0.995099262461787,1,Spam
1112,0.0,0.008286388999665299,0.0020477098199693463,0,Safe
1113,0.0,0.00013663995322012485,3.23208415634965e-05,0,Safe
1114,1.0,0.9950143102704143,0.9949462422393521,1,Spam
1115,1.0,0.8628804977099241,0.8904133419368908,1,Spam
1116,0.0,0.10389497029451657,0.06893774206770115,0,Safe
1117,0.0,0.02410967471033845,0.028660103854188324,0,Safe
1118,0.0,0.016085498144688033,0.016344127824412545,0,Safe
1119,0.0,0.2274271713058559,0.1083581258454956,0,Safe
1120,0.6666666666666666,0.9479250141473653,0.9680181503741173,0,Safe
1121,0.0,0.01856267270004726,0.005887981717741287,0,Safe
1122,0.0,0.003994343864592694,0.002140502310687714,0,Safe
1123,0.0,0.19935017770103056,0.18991784730124378,0,Safe
1124,0.0,0.8612327016358529,0.8939493413853479,1,Spam
1125,0.3333333333333333,0.21990120920055153,0.14861583329507155,1,Spam
1126,1.0,0.9777533456955452,0.9847215840215584,1,Spam
1127,0.0,0.001938204487892597,0.001385412502789736,0,Safe
1128,0.0,0.0012825009132595329,0.0005729726312715768,0,Safe
1129,1.0,0.9809965174563132,0.9898359358301078,1,Spam
1130,0.0,0.014348821899838474,0.008032660457925115,0,Safe
1131,0.0,0.014191290759158164,0.005292644653865032,1,Spam
1132,0.3333333333333333,0.13295086205312193,0.09690709650880874,0,Safe
1133,0.6666666666666666,0.9768686302371955,0.9913322535205444,1,Spam
1134,1.0,0.9827554344143725,0.9855166428965727,1,Spam
1135,0.0,0.1154573112204649,0.07489026884186939,0,Safe
1136,1.0,0.6826241081770826,0.7608844616898618,1,Spam
1137,0.6666666666666666,0.9329871139233348,0.9571844981422687,1,Spam
1138,0.3333333333333333,0.25160378910890446,0.16763707128194769,0,Safe
1139,0.0,0.04659007912309088,0.05277193684128867,0,Safe
1140,0.0,0.0009122337763276368,6.0050168012662034e-05,0,Safe
1141,1.0,0.12854433114162672,0.14209574582325882,1,Spam
1142,0.6666666666666666,0.9822835212486898,0.9859441419075019,1,Spam
1143,0.0,0.4641584957823303,0.4499466865667747,0,Safe
1144,1.0,0.9621986662489135,0.9806876968704328,0,Safe
1145,0.0,0.03934724701324821,0.021557288430327993,0,Safe
1146,1.0,0.9346549304601767,0.9523932969424072,1,Spam
1147,1.0,0.5049073739257944,0.5438450067170817,1,Spam
1148,1.0,0.9901794498156895,0.9964015171816115,1,Spam
1149,1.0,0.9860506697823479,0.9905607514043548,1,Spam
1150,1.0,0.9879674959329329,0.9960402942241203,1,Spam
